posting_id,yearmonth,city,state,zip,fips,company_name,company_naics,company_isstaffingfirm,master_company_name,master_company_naics,master_company_isstaffingfirm,onet,cb_jobtitle_id,cb_jobtitle,edulevels_name,source,subsource,original_jobtitle,url,description,ad_length,unif,so_nra,so_nri,so_rc,so_rm,so_nrm,dk_ps,dk_soc,dk_char,dk_writing,dk_customer,dk_proj,dk_people,dk_financial,dk_computer,cnty_pop,county,pop,landarea,density,_merge_cnty_d,_merge_cnty,logpop_fips,logpopden,source_id1,source_id2,source_id3,source_id4,soc,edcat1,edcat2,edcat3,edcat4,edcat5,edcat6,edcat7,edcat8,edcat9,edcat10,edcat11,edcat12,edcat13,edcat14,edcat15,edcat16,edcat17,edcat18,edcat19,edcat20,edcat21,edcat22,edcat23,edcat24,edcat25,ba,hsonly,dt_multi,csbsa,cbsa,cbsatitle,cbsa_label,logpop_cbsa,_merge_cbsa
201201_752367,201201,"Spanish Fort, AL",AL,,1003,dr horton inc,236117,FALSE,dr horton inc,236117,FALSE,11-9021.00,11.153,Construction Superintendents,"[""Bachelor's degree""]",fe1c33a8,.,Superintendent,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=J3H39H6BNTNPRFJQBG8&siteid=##siteid##,"department : construction plan and direct construction activities of the laborers , and other staff as assigned responsible for construction and presentation of the homes in a timely_manner schedule all involved contractors on_site as well as off_site for each phase of development and construction . complete each home site on schedule from planning through occupancy , ensuring that all contract obligations are satisfied . approves work being performed by sub_contractors and handles any issues that may arise . confirm all approved plans to verify home site is built per plan and specifications . ensure that the selected options and upgrades are implemented during construction and for homeowner walk_through maintain a safe work site by implementing good housekeeping regulations and safety requirements , enforcing safe work habits and observing os ha and any state-level agencies` regulations be aware of ever_changing applicable building codes and os ha requirements achieve the highest quality work and homeowner satisfaction through effective management of resources and the construction process monitor subdivision cleanliness and hold the sub_contractors responsible for daily clean_up conduct detailed inspections after each trade has completed its tasks and before any work is authorized for payment establish and maintain contact with appropriate city officials and inspectors as_needed and verify that city final is complete and passed by the city inspector walk each completed home before homeowner walk_through to make sure it is complete , clean and meets standards perform checklists and reports that aid in controlling aspects of the construction process under his or her responsibility prepare punch-list audit for each home and ensure that all punch-list items have been completed prior to homeowner orientations / occupancy manage project close_out and final documentation total involvement with training , communication and development of assistant superintendents and field personnel as assigned . education level : bachelor`s degree ( ba ) from four_year college or university ; or three to five_years related experience and / or training ; or equivalent combination of education and experience . must_have a vehicle , a valid driver s license and be willing to travel . come join a winning team with a fortune_500 company ! we are looking for enthusiastic attitudes and team players to join our success . we offer an excellent benefits_package including vision , medi_cal and dental . build your future with dr horton , america`s builder .",356,0.04532392,22.47191,5.6179776,0,22.47191,0,0,11.235955,11.235955,0,0,14.044944,11.235955,2.8089888,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,0,1,119021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201604_129502,201604,"Daphne, AL",AL,,1003,prime communications lp,517210,FALSE,prime communications,561510,FALSE,41-2031.00,41.57,Customer Service Associates,[],27635f1c,,Sales Associate,https://rew22.ultipro.com/PRI1011/JobBoard/JobDetails.aspx?__ID=*9509B757FD80526B,"job_description the retail_sales consultant ( rsc ) is our product expert and ambassador to our extraordinarily large base of customers nation_wide . their role is to grow the store s business by building trust with the customer , offering them world_class service , and hitting pre_established sales targets . he or she will serve the customer by demonstrating at & t ; s products and services , analyzing the customer s account and offering them personal , valuable solutions for their needs . retail_sales consultants are rewarded for these efforts with generous pay and commissions , numerous opportunities for advancement , and the ability to work closely with cutting_edge devices and other technology from apple , samsung and other major manufacturers ! qualifications retail_sales is helpful , but not required . attitude and aptitude , particularly an entrepreneurial spirit , speak volumes . natural acumen for business and numbers dedication to world_class customer_service clear , convincing communication skills ability to demonstrate products convincingly , and explain high technical features in simple language . an entrepreneurial spirt is always a good predictor of success at our company ! most store managers , were retail_sales consultants , most district managers were store managers , etc . join and create your path ! responsibilities 1 . to the customer provide world_class customer_service remain up_to_date on product training and product knowledge build value by offering solutions to their specific needs 2 . to the company and your team achieve pre_established sales benchmarks , which also fuel your commissions represent the company and the at & t ; brand with the utmost professionalism assist the manager from time to time with simple store_operations tasks , and support your fellow rsc s with a team approach to sales , when appropriate take utmost care to safeguard the store s inventory and assets 3 . to him / herself excel in the sale of our at & t ; products and services , and make lots of money in the process work with his / her store and district management to stand out , be acknowledged and rewarded for greatness , and move up within the organization . .",303,0.10201756,6.6006598,13.20132,0,13.20132,3.3003299,0,6.6006598,6.6006598,0,16.50165,6.6006598,3.3003299,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,1,0,0,0,412031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201508_799830,201508,"Daphne, AL",AL,,1003,heritage healthcare,621340,FALSE,heritage health care services inc,621610,FALSE,31-2011.00,31.299999,Certified Occupational Therapy Assistants (COTA),[],53a546d9,,Certified Occupational Therapy Asst,http://www.linkup.com/job-search-engine/cb/?job=7f8926628d8848a0f10f55f6f191661e,"contact : cyndi tor res . 877 855 8090 . e_mail- ctorres @ heritage-health_care . com we hire people who share our vision , who work diligently and provide the kind of care that will help change patient 's lives for the better . as an associate , your dedication and commitment deserve respect and recognition . if you 're looking for a career and straightforward and realistic 'care ' expectations , maybe it 's time to look at our company . the certified occupational therapy assistant ( cota ) is a skilled technical worker who performs direct resident care activities under the clinical supervision of the occupational therapist . experience / education required graduate of an approved occupational therapy assistant program . current license or eligible for license under statutes in the state of practice . we are an equal_opportunity / affirmative action_employer . to apply for this position please select an option below cyndi bets arc setter bach f6f5fe program clinical kind a e_mail and is and your .",147,0.14214572,0,0,0,13.605442,6.802721,0,0,6.802721,0,20.408163,0,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,312011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201611_3863505,201611,"Spanish Fort, AL",AL,,1003,rite aid corp,446110,FALSE,rite aid corp,446110,FALSE,29-2052.00,29.5,Pharmacy Technicians,['High school or GED'],c20b8969,b72f292c,Pharmacy Technician - Part-Time,https://internal-opportunities-riteaid.icims.com/jobs/73036/pharmacy-technician---part-time/job?in_iframe=1,"the primary purpose of the pharmacy technician is to assist the pharmacist and pharmacy manager with serving customers and maintaining the pharmacy department . the incumbent is also required to perform all tasks in a safe manner consistent with corporate policies and state and federal laws . essential duties and responsibilities the pharmacy technician is responsible for the functions below , in addition to other duties as assigned : 1 . perform all functions and duties of a pharmacy service representative to ensure prompt service in the pharmacy department . 2 . perform computer entry of prescription information including but not limited to : patient search , prescribe r search , drug selection , prescription interpretation & entry , insurance billing and basic problem resolution . 3 . accept customer and prescription information required to process new and refill prescriptions , including refill authorization from doctor offices where permitted by state law . 4 . retrieve the appropriate medication from inventory where permitted by state law . 5 . create prescription labels and put them on prescription containers where permitted by state law . 6 . place medication into prescription containers where permitted by state law . 7 . complete paperwork related to filling prescriptions and input customer and prescription data into the computer system where permitted by law . 8 . assist with maintaining the pharmacy department by keeping it clean and in order . 9 . assist in inventory_management processes including : order review , inventory returns , restocking shelves , and physical inventory preparation . 10 . administer rite aid programs including : flavor x , living more , etc . 11 . reconstitute oral liquids where permitted by state law . supervisory responsibilities the pharmacy technician currently has no supervisory responsibilities . all duties described in this document are to be performed in keeping with the core values and service attributes consistent with the rite aid brand and strategy . -minimum age of 18 years old as_required by state law . -ability to pass drug_test . -committed to providing customer_service that makes both internal and external customers feel welcome , important , and appreciated . -ability to preserve confidentiality of information . -ability and willingness to move with purpose and a strong sense of urgency . -ability to work week_ends on a frequent basis . -ability to work extended days on a rare basis . -ability to work day or evening hours . -accuracy and attention to detail . -ability to organize and prioritize a variety of tasks / projects . -familiarity with pharmacy law and industry / technical terms and processes . -ability to work within strict time frames and resolute deadlines . -excellent customer_service skills . -familiarity with sysm and other communication tools . -ability to resolve conflicts and problems as they arise . the following qualities are helpful : -ten-key punch speed of four thousand ( 4 , 000 ) sph . -typing speed of forty ( 40 ) wpm . -knowledge of brand and generic drugs by name . certificates , licenses , and / or registrations the pharmacy technician position requires the following licenses and / or certifications : -pharmacy technician certification where required by state law . -rite aid technician training_program certification in all modules , job class / codes up to and including pharmacy technician . -successful achievement of rite aid s pharmacy technician certification . . high_school diploma or general education degree ( ged ) , plus 600 practical hours working in retail and / or pharmacy operations ; or equivalent combination of education and experience .",493,0.091622584,2.0283976,10.141988,4.0567951,8.1135902,2.0283976,4.0567951,4.0567951,8.1135902,0,10.141988,8.1135902,6.0851927,0,4.0567951,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,1,0,292052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201305_1040146,201305,"Foley, AL",AL,,1003,clarks shoes,424340,FALSE,clarks shoes ltd,448210,FALSE,41-2031.00,41.279999,Business Development Managers,[],53a546d9,.,Full Time Sales Associate,http://www.linkup.com/job-search-engine/cb/?job=b1392376ebececac389b6b8d2be9c3ee,"our culture is one of caring and commitment for our employees well_being and growth , while working together in an atmosphere of trust and respect . we sincerely believe that in our retail environment our employees are the competitive advantage . we provide training that is the best in the business , giving you the tools you need to excel in your position . responsibilities : provide excellent customer_service . fit , measure , and educate customer on product . lend support of achieving the highest standard of store appearance . understand store concept , target customer and mall / center competition . engage customers in conversation and assist in the understanding , demonstration , description and selection of merchandise . responsible for meeting individual productivity goals set by manager . requirements : essential physical requirements of all in_store positions include ; standing for long periods of time , frequent bending to tie and fit shoes , climbing and moving of ladders , and lifting up to 50 lbs . retail_experience is preferred . candidates must pass a state and federal background_check . benefits : the clark s companies , na offers a benefits_package that leads the industry . we offer comprehensive medi_cal , dental and prescription drug plans to all employees working thirty hours or more a week . our 401 ( k ) retirement program is also available which includes a generous employer match . we provide company_paid disability , life_insurance , and a paid_time off benefit and flexible work arrangement options . our unique training_program through clark s companies university and our tuition_reimbursement program offer opportunities for both personal and professional growth and development . in addition , we offer an employee discount on all clark s companies , na products . community involvement : as much as we grow as a company , we never forget that people are most important . we believe that as a company we have an inherent responsibility to help in the community . giving back is an important part of the way we do business . as an employee of clark s companies na , you ll have the opportunity to join our newton , ma team who collect and distribute food to needy families ; participate in the two / ten foundation with other shoe organizations for corporate volunteer day ; sell coupons to help raise money for triangle ( one of our non_profit friends assisting people with abilities ) ; join our kennett square , pa team working to improve adult literacy , donate items to the toys for tots program in our hanover , pa location , or work with multiple organizations to support breast cancer research with colleagues in the rest of the footwear industry . we welcome your interest in clark s na and look forward to learning more about you . and bach f6f5fe bets arc setter companies .",411,0.16386931,9.7323599,12.16545,2.43309,4.8661799,0,2.43309,0,7.2992702,0,7.2992702,2.43309,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,412031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201604_403785,201604,"Fairhope, AL",AL,,1003,pizza hut inc,722513,FALSE,pizza hut inc,722513,FALSE,53-3031.00,35.330002,Cooks,[],53a546d9,,Pizza Hut Delivery Driver,http://www.linkup.com/job-search-engine/cb/?job=b95c1420e75e7ffa99714fee0a2b039b,"requirements : buckle up , hit the open road and start making hungry people happy as a delivery driver for pizza hut . that s right , we ll pay you to cruise around in your mobile office your car listening to your own tunes and delivering great pizza and pasta . what more could you want ? independence , good music and great food with tips ! sound good ? besides your smile , energy and reliable set of wheels , here s what you ll need for this job : job skills / requirements : the good news is that your training will teach you everything you need to know to succeed on_the_job . but here are a few skills you should have from the get_go , as well as some requirements : a clean driving_record : if you re on a first name basis with the people at traffic court , this probably isn t the right job for you . safety is our priority . you ll also need a valid driver s license , insurance and reliable vehicle . friendly demeanor : smile , tell a joke treat our customers like you would your family and friends . think of it this way - a smile and a kind word can mean the difference between a wallet full of tips and just some extra change for your cup holder . keen sense of direction : you should know_how to read a map and find your way around your delivery area . think of all of the short cuts you ll learn ! age restrictions : our delivery drivers need to be at least 18 years old . dress the part : we ll provide you with a uniform . we just ask that you keep it clean and come to work wearing it . just a few more things : you ll need some basic math skills , the desire to work as part of a team and enthusiasm for learning . keep in mind , this is just basic information . you ll find out more after you apply . and independently_owned franchised or licensed locations may have different requirements . if you want a flexible job with an innovative company and great tips - then pizza hut is the place for you . apply today ! at age and bets arc setter bach f6f5fe hungry own .",339,0.050852325,2.9498525,2.9498525,0,5.8997049,0,5.8997049,0,0,0,8.8495579,0,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,533031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201205_1003179,201205,"Daphne, AL",AL,,1003,murphy usa,447190,FALSE,murphy oil corp,211111,FALSE,41-2011.00,41,Cashiers,[],fe1c33a8,.,Cashier,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=J3J7C46KH3PF0F6HMJF&siteid=##siteid##,"when is a job more than just a job ? when you know that you are making a difference in the lives of those around you when you go_to work every_day looking forward to the day ahead of you when the decisions you make on_the_job really matter to those whom you serve cashier whether your goal is to begin a fantastic full_time career or have a great part_time job , your talents will be valued and respected at murphy usa . to be successful as a cashier , you need energy , an excellent work_ethic , a great attitude and a smile . you will be the face of our company and deliver the legendary customer_service that murphy usa and our associates are known for providing . your responsibilities will include : providing a prompt , efficient , and courteous customer_experience responding and resolving customer s requests and concerns assisting customers with purchases and fuel transactions operating cash_register restocking merchandise performing job_related duties as assigned a job is more than just a job when it s a career at murphy usa . murphy understands that a career is about much more than a paycheck and benefits . that s why we do our best to provide the most supportive and enjoyable atmosphere possible for our employees . here are just a few reasons why murphy usa is a great career choice : enjoy your work ! murphy usa offers a fast_paced environment where bright , talented individuals who are willing to work_hard are valued and can make a difference . flexible_schedule ! murphy usa can help you schedule your work around your busy life . advancement opportunities ! murphy usa operates over 1 , 000 locations in over 20 states and is adding new locations every year . the growth provides career_advancement opportunities for top_performing team members . earn your degree ! all employees who average 20 hours or more per week are eligible for educational assistance offered by murphy usa . . must be 18+ years of age , 19 in alabama and 21 in illinois excellent customer_service skills , communication skills , and a happy attitude are essential . cash_handling skills must be able to perform repeated bending , standing , and reaching . must be able to occasionally lift up to 50 pounds . job benefits flexible_schedule benefits paid_vacation college tuition_reimbursement division",337,0.19186243,2.9673591,8.9020767,2.9673591,14.836795,2.9673591,2.9673591,5.9347181,5.9347181,0,8.9020767,0,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,0,1,412011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201504_2675968,201504,"Spanish Fort, AL",AL,,1003,goodwill easter seals of gulf coast inc,624310,FALSE,goodwill easter seals of gulf coast inc,624310,FALSE,41-2011.00,41,Cashiers,[],c20b8969,f4649f83,CASHIER (Part-Time),https://www.smartrecruiters.com/GoodwillEasterSealsOfTheGulfCoas/81895093-cashier-part-time-,"join our team at goodwill east er seals of the gulf coast : please go_to www . gesgc . org to find out about job opportunities and to apply for an open position at a donated goods store in the alabama-baldwin county area . applications are only accepted on_line at www . gesgc . org and for current positions available . eoe / minorities / females / vet / disabled . full job descriptions for each open position are available at www . gesgc . org . click on the job_title for job_duties , requirements , and qualifications . must_have open availability sunday-saturday - days , evenings , and week_ends required . rotating schedule - shifts will vary .",94,0.17530447,0,0,0,21.276596,0,0,0,0,0,10.638298,0,0,0,10.638298,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,1,0,412011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201607_2132592,201607,"Daphne, AL",AL,,1003,regions bk,522110,FALSE,regions financial corp,522110,FALSE,43-3071.00,43.200001,Bank Tellers,['High school or GED'],c20b8969,d3fc2347,Teller - Prime Time 16 Hours - Malbis,http://www.careerarc.com/job-listing/regions-bank-jobs-teller-prime-time-16-hours-malbis-19404631,"as a regions bank teller , you will be the initial contact to our valued customers . you will greet our branch visitors with a welcoming smile and perform all the duties of other paying / receiving tellers , including providing information regarding customers accounts and bank service recommendations . it is essential that you enjoy working with the public . note : this is a 16 hours or less per week position . primary_responsibilities answer basic customer inquiries regarding products while complying with disclosure requirements , regulations and consumer privacy policies identify potential customer_needs and engage in the sales process to generate sales of bank products and services , referring to the platform as appropriate run an inside or free_standing drive_in window balance cash items , teller over / short report , traveler 's checks , savings bonds , etc . answer incoming telephone calls in a friendly and professional manner required qualifications high_school diploma or ged skills and competencies basic computer skills excellent communication skills stellar customer_service skills ability to work with money transactions with high_degree of accuracy preferences regions is looking for candidates committed to helping customers reach their financial goals by understanding and meeting customer_needs . previous sales and / or cash_handling experience qualifications .",186,0.023894072,10.752688,10.752688,5.3763442,10.752688,0,0,10.752688,5.3763442,0,26.88172,0,0,5.3763442,10.752688,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,1,0,433071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201203_118982,201203,"Foley, AL",AL,,1003,"toys ""r"" us inc",451120,FALSE,"toys ""r"" us inc",451120,FALSE,41-1011.00,41.099998,Sales Supervisors,[],53a546d9,.,"Toys""r""us Express - Store Team Lead",http://www.linkup.com/job-search-engine/cb/?job=e9b62fa92fe7675d69f91cbacc00e6aa,"the store team leader is responsible for every team member and event that takes place in the store . the store team leader provides guidance and direction to the store team in the areas of guest satisfaction , team / team member development , merchandising , inventory , cash control , human_resources , safety , loss_prevention and expense control , so that the store will operate effectively and profitably . description of duties and task essential job functions overall hiring and maintenance of all store team members , including supervisors . maintain proper headcount through on_going recruiting activities . evaluate associate 's performance and coach them on performance-related problems and on their general development . provide training to associates on a one_to_one basis on guest service , product knowledge , merchandising , selling skills , safe merchandising techniques and use of equipment . develop and maintain a weekly team schedule in adherence allowing the store to operate with the required team members and within the allotted labor budget . ensure timely payroll processing and administration . motivate associates , foster team_work and champion change when it occurs . cultivate and role model best selling and service practices . actively engage guests at all times and ensure associates are doing the same . drive sales though activities such as guest engagement , product demonstrations , and suggestion selling in order to maximize the value of each guest visit . ensures proper merchandising and signage of all sales floor areas , at all times . supervises unloading of all trucks and flow of merchandise to sales floor or storage as appropriate . preserve company assets by controlling shrink , labor costs & risk exposure ensure proper opening and closing of location according to store scheduled hours , including store recover and activating / deactivating the location alarm ( if applicable ) ensure all transactions are accounted for through the proper handling of all cash , receipts , and reports . ensure that night deposit is made in a timely fashion ensure all fixtures are in good repair and are set properly per fixture plan . act as a role model of appropriate loss_prevention / risk_management behavior and ensure associates are effectively trained in these areas . execute all initiatives per company sop . other tasks and duties as assigned exceptional leadership , communication & training skills ability to handle / prioritize multiple projects able to identify others ' strengths & assign work accordingly passion for guest service product knowledge results ownership organization knowledge - know the business . use technical / functional expertise . commitment to delivering the promises we make in our mission statement please note that we recruit for this position on an on_going basis in order to build a talent pool of potential candidates . when a position becomes available , we will review applicants at that time . due to the volume of resumes that we receive , only those candidates selected for interviews will be contacted . thank you for your interest in toys '' r '' us , inc . ! bach f6f5fe bets arc setter cash and .",451,0.15698576,8.8691797,17.738359,2.2172949,33.259422,2.2172949,4.4345899,4.4345899,6.6518846,0,6.6518846,8.8691797,6.6518846,8.8691797,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,411011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201609_3811131,201609,"Fairhope, AL",AL,36532,1003,infirmary health system inc,622110,FALSE,infirmary health system inc,622110,FALSE,31-2021.00,31.200001,Physical Therapist Assistants (PTA),"[""Associate's degree""]",53a546d9,,Physical Therapist Assistant (PTA),http://www.linkup.com/job-search-engine/cb/?job=386731a2648f1eb62a0aabebd2a8de27,"overview : infirmary therapy services has an opening for a full_time physical therapist assistant for tho mas hospital . this individual will work predominately in out_patient , with some wound care and will have the opportunity to work acute_care . this position will work closely with the physical therapist to collaborate on aggressive treatment plans to allow the patient to meet their highest functional potential . experience in any of these areas would be a plus but not required . mentoring program for all new hires , whether new graduate or experienced therapist , to ensure a smooth transition to our dynamic therapy team . weekend rotation will be in acute_care . alabama license and american heart association cpr required . qualifications : minimum_qualifications : graduate from an accredited therapy assistant program desired qualifications : graduate from an accredited therapy assistant program ; post associate degree college credit li_censure / certification / registration : state license required cpr_certification state license with clinical specialty ( desired ) responsibilities : plans and implements therapy treatment programs to provide optimal patient rehabilitation and ensure quality of care . this position works under the general direction of the manager / team leader over the position s assigned unit . incumbents are responsible for various shifts and may be subject to hours over 40 per week and call back as_required . options : college license graduate bets arc setter bach f6f5fe and whether .",208,0.000352536,19.23077,4.8076925,0,9.6153851,0,0,0,14.423077,0,9.6153851,0,9.6153851,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,312021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201306_324726,201306,"Gulf Shores, AL",AL,,1003,woodforest natl bk,522110,FALSE,woodforest natl bk,522110,FALSE,11-1021.00,11.9,Branch Managers,"['High school or GED', ""Bachelor's degree""]",c20b8969,.,Gulf Shores - Instore Branch Manager,https://woodforest.taleo.net/careersection/2/jobdetail.ftl?job=185761,"branch manager demonstrate excellent communication skills , both written and verbal demonstrate excellent organizational_skills with the ability to prioritize workload and multi_task in a fast_pace environment while maintaining attention to detail develop and retain branch customer base by delivering outstanding customer_service and mentoring branch employees to do the same demonstrate a business owner mentality with regard to meeting branch objectives responsible for branch performance and growth , including profit and loss management responsible for hiring , training and developing an effective and diverse branch team ; mentoring and encouraging internal growth develop a sales and service team by marketing bank products and services ; analyzing customer 's needs and determining appropriate products and services act as a resource for employees by demonstrating extensive knowledge and enthusiasm about bank products and management objectives responsible for communicating and implementing plans ; evaluating impact and progress towards sales , service and operational goals develop and cultivate strategic relationships with in_store business partners participate in community activities in order to foster and develop customer_relationships proficient in all policies , procedures and bank regulations pertaining to branch operations responsible for making appropriate decisions regarding customer 's accounts , assisting others to do so and being on_call when away from the branch manage and participate in the daily operations of the branch ; working opposite schedules of the assistant branch manager to ensure adequate management coverage practice branch security procedures and protect customer and employee confidentiality and privacy all other duties as assigned . education high_school diploma or equivalent college graduate preferred experience2 years management experience or 1 year management experience with wood forest 2 years banking , retail or restaurant experience may substitute a bachelors_degree for 1 year banking , retail or restaurant experience wood forest is an equal_opportunity male / female / disabled / veteran and affirmative action_employer",280,0.068521559,39.285713,25,0,10.714286,0,0,10.714286,14.285714,7.1428571,14.285714,7.1428571,10.714286,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,1,0,111021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201509_2212721,201509,"Daphne, AL",AL,,1003,wti transport inc,484121,FALSE,wti transport inc,484121,FALSE,13-1023.00,13.88,Purchasing Analysts,[],53a546d9,,Lease Purchase Drivers,http://www.linkup.com/job-search-engine/cb/?job=4296523afef2f27d6c52d1be02199cd8,"you can become an owner_operator with wti 's unbeatable lease purchase program 60 drivers paid off their trucks in 2014 comprehensive training - we make sure you 're ready to succeed . no flatbed experience , no problem ask about our `` pay-on_demand '' program program advantages : no money down , no balloon payment 100 % fuel surcharge no force dispatch low_cost insurance plans expert fuel program - save up to 43 / gallon $ 2 , 000 sign_on bonus as a member of the daseke , inc . family of open deck / specialty carriers , you can be sure your flatbed driving career will grow and succeed at wti . wti offers free epicvue mobile satellite tv for our company drivers , and just $ 15 / wk for lease purchase and owner_operators . equal_opportunity employer",116,0.17364034,17.241379,17.241379,0,17.241379,0,8.6206894,0,0,0,0,0,0,17.241379,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,131023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201701_1346254,201701,"Foley, AL",AL,,1003,p&s transportation llc,484121,FALSE,p&s transportation llc,484121,FALSE,53-3032.00,53.139999,Flatbed Drivers,[],53a546d9,,Flatbed Company Driver - CDL-A,http://www.linkup.com/job-search-engine/cb/?job=522bde0827a4a63c3e5cf0ae6a2e2fa9,"flatbed opportunities available to get you home week_ends ! p & s ; transportation offers flatbed drivers what you need to have a strong career : great_pay , late_model equipment , weekend home_time and stability you can count on . as a people-driven company , p & s ; transportation features a flex dispatch system , to provide drivers with freedom and flexibility . flatbed opportunities are now open for company drivers ! p & s ; offers flatbed company drivers : $ 2 , 000 sign_on bonus and $ 2 , 000 referral bonus ! best pay in the industry with 27 % of load revenue direct_deposit paid weekly terminal locations across the country regional and dedicated opportunities nation_wide benefits blue cross / blue shield medi_cal and dental life_insurance / $ 10 , 000 policy at no charge to the driver home week_ends rider program available at no charge free pet program vacation pay p & s ; drivers must be at least 23 years old with at least 2 years experience to include 6 months minimum recent flatbed experience , though one_year recent flatbed experience will also be considered . drivers must also have a current cdl_a license . p & s ; , based out of birmingham , al , specializes in flatbed traffic , with a heavy concentration between the southeast , northeast , midwest , texas , and california . p & s ; runs all 48 states and specializes in harder-to-move freight , not just specific lanes . great_pay bets arc setter bach f6f5fe to referral opportunities company and .",198,0.003960417,0,0,0,40.404041,0,0,0,5.0505052,0,0,0,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,533032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
